text,label
Sonrakı,sonraki
yazacağıq,yazacağıq
getmesəm,getməsəm
qorilla,qorilla
Don,don
dayanması,dayanması
saba,sabah
qatila,qatıla
ballığa,ballığa
qoyulmasini,qoyulmasını
şikayətçi,şikayətçi
Yox,yox
sumqayıt,Sumqayıt
atmaq,atmaq
Imtina,imtina
niyese,niyəsə
İşi,işi
Sizleri,sizləri
Məzələnirsiz,məzələnirsiniz
Eado,Eado
Coğrafiyası,coğrafiyası
DYPnin,DYP-nin
dağın,dağın
tamahi,tamahı
lazimdisa,lazımdısa
yenilənir,yenilənir
Özündə,özündə
fəqi,fərqi
qəsəbəsindən,qəsəbəsindən
mahnıya,mahnıya
hamınızı,hamınızı
Mübarək,mübarək
şagirdlə,şagirdlə
demeyib,deməyib
simif,sinif
neceden,neçədən
aşağısına,aşağısına
qabağdadı,qabağdadır
qırığ,qırıq
donmur,donmur
qadinim,qadınım
qurlawdirilir,quraşdırılır
boll,bol
emeliyatı,əməliyyatı
axtarişa,axtarışa
2-ə,2-ə
olduqumı,olduğumu
görməsin,görməsin
statistikadan,statistikadan
Neyin,nəyin
bilirəm,bilirəm
dayanda,dayan da
goresiz,görəsiniz
paylaşarsınız,paylaşarsınız
gəldim,gəldim
fərqliliq,fərqlilik
Qrupda,qrupda
rüstəmovun,Rüstəmovun
çatır,çatır
Testlər,testlər
kirayələyərək,kirayələyərək
alnır,alınır
deyirki,deyir ki
kec,keç
Yazmışam,yazmışam
övladlarınız,övladlarınız
vuraq,vuraq
Elementar,elementar
qaynanasi,qaynanası
tutardı,tutardı
ümümi,ümumi
öm,ön
deyilmiyb,deyilməyib
goturmezdim,götürməzdim
dana,dana
deyisseydik,dəyişsəydik
təsəkkurlər,təşəkkürlər
araşdırıb,araşdırıb
kitap,kitab
keçənlərin,keçənlərin
söznən,söznən
pozmayım,pozmayım
ayırdığı,ayırdığı
yoxlamasi,yoxlaması
vasitesile,vasitəsilə
anar,Anar
Vardisa,vardırsa
gelmisem,gəlmişəm
Diqqətinizə,diqqətinizə
istiqamətində,istiqamətində
Şöbəsində,şöbəsində
Şahin,Şahin
edəkk,edək
Tebriklər,təbriklər
İku,iki
İxtisas,ixtisas
pdf-sin,pdf-sini
zəhmli,zəhmli
düşürməy,düşürmək
neynədin,neylədin
izahından,izahından
hamsin,hamısını
FİDAN,Fidan
olunmaq,olunmaq
rehbere,rəhbərə
saxlayacaqlar,saxlayacaqlar
Imtahana,imtahana
Hazirlasdiginiz,hazırlaşdığınız
online,online
bitirim,bitirim
bilmediyin,bilmədiyin
kantlı,kantlı
peşəyə,peşəyə
teher,təhər
dib,dib
suven,şüvən
Birsey,bir şey
Başlayıb,başlayıb
şagirdlərə,şagirdlərə
3azn,3 azn
mendede,məndə də
neferdiler,nəfərdilər
odediyim,ödədiyim
5metrden,metrdən
hazirlaşmağa,hazırlaşmağa
logika,logika
Qrupu,qrupu
23u,23-ü
shertde,şərtdə
imtajan,imtahan
Qalibiyyət,qalibiyyət
AİDDİR,aiddir
deqiqdir,dəqiqdir
tapmağınıza,tapmağınız
qatın,qatın
verərdidə,verərdi də
bilmeyecen,bilməyəcəm
164-cü,164-cü
kimden,kimdən
etməyəcəm,etməyəcəm
hesablana,hesablana
Bilireme,bilirəm
duşundurur,düşündürür
Uzatmayaq,uzatmayaq
müsabiqə,müsabiqə
Yardım,yardım
kendlerinin,kəndlərinin
cvblarını,cavablarını
yoxlaya,yoxlaya
ATARDIZ,atardınız
vüsal,Vüsal
metrosuna,metrosuna
düzelmeyimiz,düzəlməyimiz
yazacağımı,yazacağımı
düşürəm,düşürəm
muhasiblere,mühasiblərə
qiymətləndirirəm,qiymətləndirirəm
yaranıb,yaranıb
Avtoqatarin,avtoqatarın
qərarın,qərarın
birnizi,birinizi
Seminar,seminar
bikersiniz,bilərsiniz
bilsek,bilsək
Pozmaq,pozmaq
garshidan,qarşıdan
tərpənməzliyini,tərpənməzliyini
ceksez,çəksəz
haqqım,haqqım
yordum,yordum
tanimiyan,tanımıyan
rengdi,rəngdir
biosunda,biosunda
sürüşəcək,sürüşəcək
baxarkən,baxarkən
ailən,ailən
duzeldim,düzəldim
versinlər,versinlər
Tehsil,təhsil
KI,ki
rahatligi,rahatlığı
yazilmayibdi,yazılmayıbdır
2017-ci,2017-ci
qarşılaşmaq,qarşılaşmaq
siyahıları,siyahıları
isteyim,istəyim
xachi,xaçı
kanalina,kanalına
Nağıyeva,Nağıyeva
İNŞALLAH,inşAllah
eşitmisinizmi,eşitmisinizmi
bolməsi,bölməsi
çəkdirmək,çəkdirmək
Facedeki,face-dəki
axtarışlar,axtarışlar
sonradan,sonradan
DOLLANDIRAN,dolandıran
SİZ,siz
herkese,hərkəsə
sehadetnameye,şəhadətnaməyə
sənətim,sənətim
dağıntı,dağıntı
bilərdə,bilər də
qırırsan,qırırsan
baxmisiz,baxmısınız
oğurlamışam,oğurlamışam
koca,qoca
cünkü,çünki
respublika,respublika
İşimiz,işimiz
baxansa,baxansa
inceliyi,incəliyi
redaktoru,redaktoru
9cı,9-cu
ATU'nun,ATU-nun
Kalbimi,kalbimi
razılaşdıq,razılaşdıq
Butun,bütün
ammma,ama
təhsilliyə,təhsilliyə
varliğindan,varlığından
Tahir,Tahir
İsleyen,işləyən
yerləşdirəcəyik,yerləşdirəcəyik
tapsaniz,tapsanız
Biologiya,biologiya
layihədə,layihədə
maraqlıdırsa,maraqlıdırsa
Miri,Miri
Telegram,telegram
qüvvə,qüvvə
qalanlardan,qalanlardan
Bəzi,bəzi
modelini,modelini
mətləbə,mətləbə
isdeye,istəyə
İzzahini,izahını
getmeye,getməyə
geyimə,geyimə
hefde,həftə
boş,boş
Minimal,minimal
hirslənər,hirslənər
işlənmiş,işlənmiş
yuxari,yuxarı
Mənəm,mənəm
Vərəqin,vərəqin
Proqramla,proqramla
mağazaya,mağazaya
obirilerden,o birilərdən
Fevral,fevral
olunarkən,olunarkən
Çaşdım,çaşdım
artıqların,artıqların
getiren,gətirən
temin,təmin
ağrıdım,ağrıdım
hazırlanmasına,hazırlanmasına
rovsane,Rövşanə
satirsa,satırsa
tətili,tətili
yığıblar,yığıblar
satın,satın
paylaşın,paylaşın
Nəyə,nəyə
hazirlasak,hazırlaşaq
öldüe,öldür
Vayyy,vay
adminn,admin
qiymetlere,qiymətlərə
qoyur,qoyur
elandan,elandan
Kabinet,kabinet
zemane,zəmanə
usdnde,üstündə
basqasi,başqası
çixmirdi,çıxmırdı
Cümləmizin,cümləmizin
mexanizmi,mexanizmi
neyrocerrah,neyrocərrah
gətirin,gətirin
belədə,belədə
yoldaşınım,yoldaşımın
etməməliyik,etməməliyik
nigahından,nigahından
fikrinizcə,fikrinizcə
statistika,statistika
pozmaq,pozmaq
fırıldaqçılıq,fırıldaqçılıq
göstərmişdir,göstərmişdir
mekteblere,məktəblərə
düsüb,düşüb
telefon,telefon
uşağları,uşaqları
Qoyub,qoyub
Gəzmək,gəzmək
yawayacam,yaşayacam
DUSEN,düşən
İstəyim,istəyim
10defe,10 dəfə
cawib,çaşıb
oturdum,oturdum
onnandı,onunladır
uzmək,üzmək
tutalım,tutalım
xaricə,xaricə
bilerki,bilər ki
Onsuz,onsuz
elle,əllə
qarsiniza,qarşınıza
onunçün,onun üçün
keçmisiz,keçmisiniz
dəyişikliklər,dəyişikliklər
bədənini,bədənini
Informatikadan,informatikadan
nisanlara,nişanlara
üstünüy,üstünük
uzaqam,uzaqam
gərgin,gərgin
dushunen,düşünən
Maşın,maşın
düşməsin,düşməsin
baxdız,baxdız
kodlaşdırmanı,kodlaşdırmanı
MasaAllah,maşAllah
jurnalıdır,jurnalıdır
gotur,götür
göndərdi,göndərdi
şanslısınız,şanslısınız
Asan,asan
kəsişənde,kəsişəndə
Qırğın,qırğın
olacaqlar,olacaqlar
getmeyib,getməyib
tapşırqları,tapşırqları
bölgüsü,bölgüsü
yönətici,yönətici
riyaziyyatla,riyaziyyatla
Bacım,bacım
Danisiginiza,danışığınıza
Rəcəbov,Rəcəbov
qərarlaşdırıb,qərarlaşdırıb
Birteefli,bir tərəfli
xoşlamır,xoşlamır
Mühasib,mühasib
istiyerdim,istəyərdim
asanti,asandır
siniff,sinif
cəmləşdir,cəmləşdir
yazırsınızki,yazırsınız ki
düzgündür,düzgündür
YAşayış,yaşayış
çökmə,çökmə
silinmeyib,silinməyib
etibaren,etibarən
düşünürlər,düşünürlər
kece,keçə
yormadan,yormadan
işıq,işıq
fikor,fikir
pozduğun,pozduğun
itəcək,itəcək
gizlədəcəm,gizlədəcəm
bildirər,bildirər
münasibətdədir,münasibətdədir
SABAH,sabah
Elməddin,Elməddin
Profili,profili
sərnişinlərlə,sərnişinlərlə
almaqdan,almaqdan
dəyişirlər,dəyişirlər
olunmayib,olunmayıb
dalasallar,dalaşarlar
asan,asan
yanibsa,yanıbsa
nifrətsiz,nifrətsiz
neceki,necəki
mükafatı,mükafatı
gizlətməyə,gizlətməyə
Cvb2,cavab
atin,atın
cavablarıdır,cavablarıdır
balları,balları
Açılmır,açılmır
lotoreyadan,lotoreyadan
mətninin,mətninin
duzdu,düzdür
məhdudlaşdırılmış,məhdudlaşdırılmış
insanlarn,insanların
cavanliginizi,cavanlığınızı
faydalanır,faydalanır
əl-ələ,əl-ələ
tanıtmaq,tanıtmaq
Studio,studio
nezerye,nəzəriyyə
maddələrində,maddələrində
Abiturjent,abituriyent
müştüklərin,müştüklərin
Bilsəydim,bilsəydim
vermiwem,vermişəm
delillerle,dəlillərlə
qazancından,qazancından
Bəylərin,bəylərin
əhatə,əhatə
paylaşardım,paylaşardım
çərşənbə,çərşənbə
Olmaz,olmaz
yazarsan,yazarsan
cəmiyyətimizdə,cəmiyyətimizdə
xüsusiyyətlər,xüsusiyyətlər
hellini,həllini
yolverir,yol verir
yoxdurda,yoxdur da
modeləri,modelləri
satilir,satılır
qalmisam,qalmışam
eşidilir,eşidilir
Kitabevimde,kitabevimdə
cirib,cırıb
qadınlarımız,qadınlarımız
catmirdi,çatmırdı
diplomatik,diplomatik
gormuw,görmüş
yarim,yarım
acdırmaq,acdırmaq
Din,din
gizletmirem,gizlətmirəm
ayırırsa,ayırırsa
ayrica,ayrıca
Bacardığımız,bacardığımız
sebrli,səbirli
alınmayan,alınmayan
modelleridir,modelləridir
dərslərimizə,dərslərimizə
müzakirəyə,müzakirəyə
praktik,praktik
Testlərdə,testlərdə
Məmmədzadə,Məmmədzadə
bileceyim,biləcəyim
canıma,canıma
oluba,olub
baxacaqsız,baxacaqsınız
2021di,2021-dir
yazılanları,yazılanları
Kimler,kimler
qaçıblar,qaçıblar
Bəy,bəy
acilmamiw,açılmamış
Məlum,məlum
qətiyyən,qətiyyən
axtarışda,axtarışda
İnkşaf,inkşaf
səhviniz,səhviniz
Oheçe,o heç
Yanmasa,yanmasa
amerikanka,amerikanka
Oturmusam,oturmuşam
pepsi,pepsi
aparılmayıb,aparılmayıb
Akhundov,Axundov
mərhələdə,mərhələdə
qabagima,qabağıma
dayanan,dayanan
kənardan,kənardan
Cografiya,coğrafiya
bərkidilməsi,bərkidilməsi
filankəsov,filankəsov
qırağda,qırağda
qurupu,qrupu
Axtardım,axtardım
itirdiyim,itirdiyim
əcaib,əcaib
bölüşərsiz,bölüşərsiniz
Təkərlərin,təkərlərin
qızının,qızının
berkitdimziyan,bərkitdim ziyan
qarışmasın,qarışmasın
yariyam,yarıyam
halı,halı
ehdiyac,ehtiyac
varmmi,varmı
bilmir,bilmir
nömremi,nömrəmi
çalışmaları,çalışmaları
atndaa,atın da
saxlamaq,saxlamaq
Keçirməliyik,keçirtməliyik
biləsiniz,biləsiniz
amin,amin
qərarlarını,qərarlarını
buraxıllş,buraxılış
utanirdi,utanırdı
bitirenler,bitirənlər
Pulnan,pulnan
bilirdim,bilirdim
digərinə,digərinə
yanına,yanına
iceride,içəridə
bədiidi,bədiidir
tövsiyələr,tövsiyələr
metrosunun,metrosunun
50metr,50 metr
asılıdır,asılıdır
cəza,cəza
nezeriyyesi,nəzəriyyəsi
desəniz,desəniz
iwi,işi
verəsiniz,verəsiniz
8sinif,sinif
meqama,məqama
Qulam,Qulam
Avtomag,avtomat
mumkunse,mümkünsə
aciqlanacaq,açıqlanacaq
demiş,demiş
facebookdan,facebookdan
dim,dim
barmağımda,barmağımda
yagiwli,yağışlı
balalriminda,balalarımın da
Üstüne,üstünə
Məsləhətlərinizi,məsləhətlərinizi
sosiallaşmaq,sosiallaşmaq
avrosunu,avrosunu
Neysee,nəysə
dim-in,dim-in
nömrəni,nömrəni
vəzifəsi,vəzifəsi
darda,darda
ünvandasan,ünvandasan
diriy,deyirik
herhalda,hərhalda
mındə,mində
yardımdı,yardımdı
divara,divara
durur,durur
sexsidə,şəxsidə
yoox,yox
Yatıb,yatıb
probmelimiz,problemimiz
universitetlerin,universitetlərin
besinci,beşinci
yüksək,yüksək
Gips,gips
cixanlar,çıxanlar
imtanda,imtahanda
yazinda,yazın da
topla,topla
aciqligi,açıqlığı
sepator,senator
yağışı,yağışı
kanaka,kanala
bölməsinin,bölməsinin
deyldiki,deyildi ki
mezelen,məzələn
dogrusu,doğrusu
pdf-da,pdf-da
atdığınızda,atdığınızda
durmalısınız,durmalısınız
qaynanam,qaynanam
tedris,tədris
Vermədim,vermədim
Bele,belə
ingilisden,ingilisdən
bağlamamağa,bağlamamağa
OLUR,olur
tşk,təşəkkür
həllərinin,həllərinin
yerləşdirildiyi,yerləşdirildiyi
nömrəsindən,nömrəsindən
saxlayaq,saxlayaq
vəsaitleri,vəsaitləri
girilir,girilir
satıcısı,satıcısı
restoraninda,restoranında
uzlesmeyecem,üzləşməyəcəyəm
qadagn,qadağan
seçib,seçib
bununlada,bununla da
çəkinmirəmki,çəkinmirəmki
Xırdalan,Xırdalan
Soyad,soyad
inboxa,inboxa
itməsin,itməsin
getmək,getmək
mini,mini
ortulu,örtülü
istəyir,istəyir
Uşaqlarım,uşaqlarım
etmisdin,etmişdin
Yoxdurlar,yoxdurlar
üzdə,üzdə
Umumiyyetle,ümumiyyətlə
Canli,canlı
qalmasın,qalmasın
aylardı,aylardı
yanaraq,yanaraq
şimşek,şimşək
qoymuşdu,qoymuşdu
qayrarım,qaytarım
çalışmışam,çalışmışam
digerleri,digərləri
hecne,heçnə
kasıb,kasıb
etməyəsiniz,etməyəsiniz
dushunurdum,düşünürdüm
keçmişi,keçmişi
verilməli,verilməli
materiallar,materiallar
işçis,işçi
yandira,yandıra
qadagn,qadağan
axiracan,axıracan
vermeyibki,verməyib ki
Qəzasız,qəzasız
söhbətləşərdik,söhbətləşərdik
Amerikadan,Amerikadan
vəs,bəs
olub,olub
tapşırıqları,tapşırıqları
Saridan,Sarıdan
yazdiniz,yazdınız
ustdundu,üstündür
xəstəsiyəm,xəstəsiyəm
Magistraturada,magistraturada
öyrənirikdə,öyrənirik də
10aylığ,10 aylıq
ayarlarından,ayarlarından
elədə,elə də
olalar,olalar
olmuyun,olmuyun
toplusunun,toplusunun
gondererdi,göndərərdi
Taksilər,taksilər
baxiw,baxış
verirsə,verirsə
Cavablarinida,cavablarını da
çek,çek
yolada,yola da
Soz,söz
etseniz,etsəniz
mesajlar,mesajlar
Menecment,menecment
atmayın,atmayın
axtarışndayam,axtarışındayam
vəziyyətindən,vəziyyətindən
yaxındı,yaxındır
baxma,baxma
stajı,stajı
ifadələr,ifadələr
Qrup,qrup
riyaziyyatdır,riyaziyyatdır
ucunde,üçün də
variant,variant
düşübmüş,düşübmüş
10-da,10-da
olu,ölü
dedoyim,dediyim
sinaginin,sınağının
anlıq,anlıq
daxilinde,daxilində
deyilir,deyilir
maaddee,maddə
Hərbi,hərbi
hesablamiriq,hesablamırıq
nəticəsidir,nəticəsidir
tanımır,tanımır
Halaldı,halaldı
paltarımın,paltarımın
Mərkəzi,mərkəzi
şübhə,şübhə
yararlı,yararlı
dozemmirem,dözə bilmirəm
Necefin,Nəcəfin
dilinidə,dilini də
dediki,dedi ki
bilmedm,bilmədim
Yoxdusa,yoxdursa
atln,atın
danışarlar,danışarlar
qrupundaki,qrupunda ki
hazırlasaz,hazırlasanız
sehifeleri,səhifələri
yandırmalıdır,yandırmalıdır
uzaqıaşdıracam,uzaqlaşdıracam
kartında,kartında
öyrənirik,öyrənirik
Unilərin,unilərin
oımasa,olmasa
universitetinin,universitetinin
Kəsə,kəsə
deylsə,deyilsə
fantastik,fantastik
Kanada,Kanada
icbari,icbari
uşaqlıqda,uşaqlıqda
Bacı,bacı
duyulan,duyulan
Axtaran,axtaran
qizim,qızım
dinləmələrini,dinləmələrini
tanişliqimiz,tanışlığımız
cawdirma,çaşdırma
deyilməyib,deyilməyib
QARAKİŞİYEV,Qarakişiyev
arasinda,arasında
xəttləri,xəttləri
bildirilir,bildirilir
Derinden,dərindən
temteraqli,təmtəraqli
exlaqsiz,əxlaqsız
Siniflər,siniflər
pullarını,pullarını
nerbaladi,Nərbaladır
goressiz,görərsiniz
bədbəxt,bədbəxt
Diesen,deyəsən
fizikada,fizikada
yene,yenə
Dayandırılmış,dayandırılmış
2012-dən,2012-dən
barışdırmaq,barışdırmaq
yuklemeliyem,yükləməliyəm
neqederdi,nə qədərdir
meselesinin,məsələsinin
arxa,arxa
yazmısınız,yazmısınız
qrup,qrup
tank,tank
Gedən,gedən
kəsənin,kəsənin
doöurdan,doğurdan
7-11,7-11
Vəsaitdir,vəsaitdir
bawlayacam,başlayacam
suda,suda
Saxlayıb,saxlayıb
bilərən,bilərəm
gəlmisiz,gəlmisiniz
qazancı,qazancı
fikrinizden,fikrinizdən
hemise,həmişə
güldürmək,güldürmək
torpaqdi,torpaqdır
yazmadim,yazmadım
intahandan,imtahandan
qiymeti8,qiyməti
Abituriyentler,abituriyentlər
Bal2,bal 2
demədim,demədim
evvelkindende,əvvəlkindən də
yararlandım,yararlandım
olimpiyada,olimpiyada
Axşamın,axşamın
birileri,biriləri
Xari,xarı
hisee,hissə
alverci,alverçi
deyərik,deyərik
baxram,baxıram
telebeler,tələbələr
çıxarmadı,çıxarmadı
sevə-sevə,sevə-sevə
maşallah,maşAllah
dəvətlisiniz,dəvətlisiniz
İnternetde,internetdə
Kataqoriyada,kateqoriyada
vəsaitlərin,vəsaitlərin
kreativ,kreativ
ackimi,ac kimi
ziqzaqvari,ziqzaqvari
depresiya,depressiya
KIMDE,kimdə
teklif,təklif
aqibeti,aqibəti
güvənməliyəm,güvənməliyəm
əsaslarla,əsaslarla
elemiwik,eləmişik
töretmir,törətmir
alinir,alınır
olmaram,olmaram
beləcə,beləcə
paylaşacaqsınız,paylaşacaqsınız
törəməsi,törəməsi
Çay,çay
qaçmağ,qaçmaq
yetişməyəcək,yetişməyəcək
mövzuların,mövzuların
alcaq,alçaq
yös,yös
təhsil,təhsil
Dəqiqləşdirib,dəqiqləşdirib
başqasından,başqasından
taninir,tanınır
başqasi,başqası
düşmüsüz,düşmüsüz
CMİNİK,minik
geridə,geridə
işlənmir,işlənmir
geldin,gəldin
ayrılmışdı,ayrılmışdı
sənədin,sənədin
naraht,narahat
Qaqa,qaqa
keçirin,keçirin
Ayka,Ayka
Durmani,durmanı
cekmeye,çəkməyə
baxırıq,baxırıq
lizing,lizinq
ATIN,atın
gəlirsə,gəlirsə
edəsən,edəssən
herbicilere,hərbçilərə
Yanilirsiz,yanılırsınız
imanovun,İmanovun
mindirdi,mindirdi
Puluna,puluna
məqsədilə,məqsədilə
ƏLƏKBƏROV,Ələkbərov
caninizi,canınızı
SİZƏ,sizə
Zümrüd,Zümrüd
Serniwinde,sərnişin də
pullusunun,pullusunun
gozləyək,gözləyək
yazilmiyib,yazılmayıb
Ancaq,ancaq
uduş,uduş
anlada,anlada
Axwaminiz,axşamınız
rəftar,rəftar
Arasina,arasına
psixoloqun,psixoloqun
cavablayacam,cavablayacam
menfi-musbet,mənfi-müsbət
iyuna,iyuna
dəyməsin,dəyməsin
dozum,dözüm
xeta,xəta
weklini,şəklini
kabinetiniz,kabinetiniz
hazrlasmisdiniz,hazırlaşmışdınız
Əminəm,əminəm
baxımnan,baxımdan
atdın,atdın
newirde,nəşrdə
müəllimidi,müəllimidir
yerlerin,yerlərin
ilikden,ilikdən
Xosqedem,Xoşqədəm
Nəzarətçi,nəzarətçi
Qaydadida,qaydadır da
yoldaslarimnan,yoldaşlarımnan
həndəsəni,həndəsəni
edesiz,edəsiniz
əlaqədər,əlaqədar
Noldu,noldu
qığılcımlar,qığılcımlar
yazandi,yazandır
Çalışmalar,çalışmalar
olmurduye,olmurdu
bilmişdi,bilmişdi
cavalari,cavabları
Qohumum,qohumum
NƏ,nə
yaşıyıb,yaşayıb
nifret,nifret
Yaxınım,yaxınım
istifade,istifadə
Evli,evli
InşəAllah,inşəAllah
kimese,kiməsə
Topluların,topluların
necesiniz,necəsiniz
kitabca,kitabça
bölüşərsiz,bölüşərsiniz
Neee,nə
xesteliyine,xəstəliyinə
yolaryciya,yolayrıcıya
maddəsinə,maddəsinə
ölkədədirdə,ölkədədirsə
gedəcəyik,gedəcəyik
Direktinizə,direktinizə
borclu,borclu
ayrir,ayırır
ağrıtmaq,ağrıtmaq
buun,bunun
doğum,doğum
Övladımın,övladımın
heycanlansam,həyəcanlansam
rusiyada,Rusiyada
maşınları,maşınları
imtahanlarınız,imtahanlarınız
üçün,üçün
kirayeden,kirayədən
məsxərəyə,məsxərəyə
yollarina,yollarına
müştəridən,müştəridən
yaşla,yaşla
göyden,göydən
canım,canım
robot,robot
yaxwiyiq,yaxşıyıq
gəzdirdim,gəzdirdim
hədiyyəni,hədiyyəni
girmişdik,girmişdik
şərab,şərab
yandirilmadigi,yandırılmadığı
ildi,ildir
bolmeler,bölmələr
baglayin,bağlayın
İdman,idman
Yoxdr,yoxdur
yagin,yəqin
keçəcəm,keçəcəm
minnətdarıq,minnətdarıq
qeydiyat,qeydiyyat
xəyallarını,xəyallarını
videoları,videoları
Xəritə,xəritə
qarşılaşmalıdır,qarşılaşmalıdır
uzerindeki,üzərindəki
full,full
qalb,qalıb
sınağlara,sınağlara
uşaqlardakı,uşaqlardaki
dönüləndə,dönüləndə
içi,içi
qrupunuzun,qrupunuzun
yoxx,yox
qutarında,qurtarın da
cəzadını,cəzasını
maped,moped
Razı,razı
almiwam,almışam
yaralarimi,yaralarımı
bəsdir,bəsdir
Mahmudun,Mahmudun
coxuna,çoxuna
tapmaliyiq,tapmalıyıq
sizse,sizsə
sabahki,sabahkı
Vəzifəniz,vəzifəniz
olardida,olardı da
konlunu,könlümü
olanlarla,olanlarla
qiymweri,qiyməti
terk,tərk
gorüb,görüb
Rəbbin,Rəbbin
saxlaym,saxlayım
satmaz,satmaz
uzatmaga,uzatmağa
dissertasiya,dissertasiya
Feil,feil
fexr,fəxr
toplayan,toplayan
saatlari,saatları
almiwig,almışıq
yatir,yatır
oynadıq,oynadıq
isleyirse,işləyirsə
avtomagistraldir,avtomagistraldır
2007də,2007 də
edilməmişdirsə,edilməmişdirsə
luğet,lüğət
vaxda,vaxta
dirəşibki,dirəşib ki
wansli,şanslı
mövzukardan,mövzulardan
cırır,cırır
Çeçenka,çeçenka
qoruyub,qoruyub
yaşli,yaşlı
bextim,bəxtim
raızlaşıb,razılaşıb
nişanla,nişanla
nağıldı,nağıldır
bal2,bal
vizam,vizam
dodagi,dodağı
Tələbəsiz,tələbəsiniz
veririydə,veririk də
zeiflikmi,zəiflikmi
günlərlə,günlərlə
Hamısının,hamısının
UZAQ,uzaq
Möhtəşəmsiniz,möhtəşəmsiniz
sveteforu,svetaforu
müştəri,müştəri
məllimi,müəllimi
vermədən,vermədən
həyatlardan,həyatlardan
evler,evlər
anlayıram,anlayıram
kas,kaş
xosun,xoşun
kecıb,keçib
vermisən,vermisən
movzulardan,mövzulardan
məktəbe,məktəbə
kopru,körpü
uğur,uğur
degiglikle,dəqiqliklə
cavablarn,cavabların
cannnnn,can
gerçekleştirmek,gerçəkləşdirmək
kesin,kəsin
Gəncədə,Gəncədə
vərəqləri,vərəqləri
Atilibdi,atılıbdır
Əlaçı,əlaçı
etmemisiz,etməmisiniz
mawinlardi,maşınlardır
polisində,polisində
nişanlarıdı,nişanlarıdır
mebleginin,məbləğinin
bölməni,bölməni
Directe,directə
aciq,açıq
yalançıdır,yalançıdır
qurmalıyıq,qurmalıyıq
yığanların,yığanların
cixmişdi,çıxmışdı
may,May
qulağnızda,qulağınızda
Müessise,müəssisə
göstərdiyim,göstərdiyim
Herdan,hərdən
əziyyətinizə,əziyyətinizə
Müştəridən,müştəridən
3-ü,3-ü
tonun,tonun
Korreksiyaedici,korreksiyaedici
biriylə,biriylə
cıxdı,çıxdı
bölgələr,bölgələr
atardında,atardın da
Hecbiwey,heç bir şey
sinaqlarda,sınaqlarda
quş,quş
sirri,sirri
illerim,illərim
fikirlewdim,fikirləşdim
fikirlesirem,fikirləşirəm
qoymayacaqlar,qoymayacaqlar
